Iteration;Time;Fitness;Prio0;Prio1;Total
182.0;297.3411;0.9382624824694793;5626.0;8346.0;13972.0
183.0;264.7107;0.9382624824694793;5626.0;8346.0;13972.0
184.0;296.062;0.9382624824694793;5626.0;8346.0;13972.0
185.0;299.7367;0.9382624824694793;5626.0;8346.0;13972.0
186.0;282.4199;0.9382624824694793;5626.0;8346.0;13972.0
187.0;297.6311;0.9382624824694793;5626.0;8346.0;13972.0
188.0;271.0575;0.9382624824694793;5626.0;8346.0;13972.0
189.0;297.5159;0.9382624824694793;5626.0;8346.0;13972.0
190.0;264.1252;0.9382624824694793;5626.0;8346.0;13972.0
191.0;294.6447;0.9382624824694793;5626.0;8346.0;13972.0
192.0;278.9059;0.9382624824694793;5626.0;8346.0;13972.0
193.0;288.1882;0.9382624824694793;5626.0;8346.0;13972.0
194.0;298.1722;0.9382624824694793;5626.0;8346.0;13972.0
195.0;271.8903;0.9382624824694793;5626.0;8346.0;13972.0
196.0;299.8026;0.9382624824694793;5626.0;8346.0;13972.0
197.0;264.6913;0.9382624824694793;5626.0;8346.0;13972.0
198.0;299.9552;0.9382624824694793;5626.0;8346.0;13972.0
199.0;264.7351;0.9382624824694793;5626.0;8346.0;13972.0
200.0;295.9825;0.9382624824694793;5626.0;8346.0;13972.0
201.0;298.3412;0.9382624824694793;5626.0;8346.0;13972.0
202.0;275.8031;0.9382624824694793;5626.0;8346.0;13972.0
203.0;299.0575;0.9382624824694793;5626.0;8346.0;13972.0
204.0;268.3326;0.9382624824694793;5626.0;8346.0;13972.0
205.0;295.6803;0.9382624824694793;5626.0;8346.0;13972.0
206.0;264.4424;0.9382624824694793;5626.0;8346.0;13972.0
207.0;293.4745;0.9382624824694793;5626.0;8346.0;13972.0
208.0;281.6211;0.9382624824694793;5626.0;8346.0;13972.0
209.0;287.556;0.9382624824694793;5626.0;8346.0;13972.0
210.0;304.6987;0.9382624824694793;5626.0;8346.0;13972.0
211.0;272.4798;0.9382624824694793;5626.0;8346.0;13972.0
212.0;304.7806;0.9382624824694793;5626.0;8346.0;13972.0
213.0;265.8553;0.9382624824694793;5626.0;8346.0;13972.0
214.0;298.9703;0.9382624824694793;5626.0;8346.0;13972.0
215.0;273.8991;0.9382624824694793;5626.0;8346.0;13972.0
216.0;290.8015;0.9382624824694793;5626.0;8346.0;13972.0
217.0;297.7382;0.9382624824694793;5626.0;8346.0;13972.0
218.0;279.4882;0.9382624824694793;5626.0;8346.0;13972.0
219.0;299.3911;0.9382624824694793;5626.0;8346.0;13972.0
220.0;267.9395;0.9382624824694793;5626.0;8346.0;13972.0
221.0;300.2588;0.9382624824694793;5626.0;8346.0;13972.0
222.0;267.73;0.9382624824694793;5626.0;8346.0;13972.0
223.0;297.8819;0.9382624824694793;5626.0;8346.0;13972.0
224.0;298.7263;0.9382624824694793;5626.0;8346.0;13972.0
225.0;282.586;0.9382624824694793;5626.0;8346.0;13972.0
226.0;298.967;0.9382624824694793;5626.0;8346.0;13972.0
227.0;270.9285;0.9382624824694793;5626.0;8346.0;13972.0
228.0;298.9712;0.9382624824694793;5626.0;8346.0;13972.0
229.0;267.625;0.9382624824694793;5626.0;8346.0;13972.0
230.0;295.933;0.9382624824694793;5626.0;8346.0;13972.0
231.0;278.2467;0.9382624824694793;5626.0;8346.0;13972.0
232.0;288.6946;0.9382624824694793;5626.0;8346.0;13972.0
233.0;298.0048;0.9382624824694793;5626.0;8346.0;13972.0
234.0;275.0694;0.9382624824694793;5626.0;8346.0;13972.0
235.0;298.1743;0.9382624824694793;5626.0;8346.0;13972.0
236.0;263.219;0.9382624824694793;5626.0;8346.0;13972.0
237.0;290.6345;0.9382624824694793;5626.0;8346.0;13972.0
238.0;268.4723;0.9382624824694793;5626.0;8346.0;13972.0
239.0;297.9315;0.9382624824694793;5626.0;8346.0;13972.0
240.0;298.3076;0.9382624824694793;5626.0;8346.0;13972.0
241.0;283.2742;0.9382624824694793;5626.0;8346.0;13972.0
242.0;298.3407;0.9382624824694793;5626.0;8346.0;13972.0
243.0;268.3899;0.9382624824694793;5626.0;8346.0;13972.0
244.0;298.7526;0.9382624824694793;5626.0;8346.0;13972.0
245.0;268.1881;0.9382624824694793;5626.0;8346.0;13972.0
246.0;296.5069;0.9382624824694793;5626.0;8346.0;13972.0
247.0;281.8854;0.9382624824694793;5626.0;8346.0;13972.0
248.0;288.1392;0.9382624824694793;5626.0;8346.0;13972.0
249.0;298.7237;0.9382624824694793;5626.0;8346.0;13972.0
250.0;276.5031;0.9382624824694793;5626.0;8346.0;13972.0
251.0;305.569;0.9382624824694793;5626.0;8346.0;13972.0
252.0;280.9773;0.9382624824694793;5626.0;8346.0;13972.0
253.0;300.1615;0.9382624824694793;5626.0;8346.0;13972.0
254.0;267.665;0.9382624824694793;5626.0;8346.0;13972.0
255.0;294.8095;0.9382624824694793;5626.0;8346.0;13972.0
256.0;298.6491;0.9382624824694793;5626.0;8346.0;13972.0
257.0;296.5123;0.9382624824694793;5626.0;8346.0;13972.0
258.0;300.3395;0.9382624824694793;5626.0;8346.0;13972.0
259.0;269.4313;0.9382624824694793;5626.0;8346.0;13972.0
260.0;297.6844;0.9382624824694793;5626.0;8346.0;13972.0
261.0;275.3724;0.9382624824694793;5626.0;8346.0;13972.0
262.0;298.0042;0.9382624824694793;5626.0;8346.0;13972.0
263.0;282.1116;0.9382624824694793;5626.0;8346.0;13972.0
264.0;287.8712;0.9382624824694793;5626.0;8346.0;13972.0
265.0;296.0733;0.9382624824694793;5626.0;8346.0;13972.0
266.0;274.4361;0.9382624824694793;5626.0;8346.0;13972.0
267.0;296.0076;0.9382624824694793;5626.0;8346.0;13972.0
268.0;267.0807;0.9382624824694793;5626.0;8346.0;13972.0
269.0;294.8845;0.9382624824694793;5626.0;8346.0;13972.0
270.0;273.5236;0.9382624824694793;5626.0;8346.0;13972.0
271.0;292.8857;0.9382624824694793;5626.0;8346.0;13972.0
272.0;298.9922;0.9382624824694793;5626.0;8346.0;13972.0
273.0;276.2502;0.9382624824694793;5626.0;8346.0;13972.0
274.0;294.9621;0.9382624824694793;5626.0;8346.0;13972.0
275.0;269.7869;0.9382624824694793;5626.0;8346.0;13972.0
276.0;297.8477;0.9382624824694793;5626.0;8346.0;13972.0
277.0;264.2346;0.9382624824694793;5626.0;8346.0;13972.0
278.0;292.8;0.9382624824694793;5626.0;8346.0;13972.0
279.0;296.6014;0.9382624824694793;5626.0;8346.0;13972.0
280.0;286.152;0.9382624824694793;5626.0;8346.0;13972.0
281.0;298.8577;0.9382624824694793;5626.0;8346.0;13972.0
282.0;272.2933;0.9382624824694793;5626.0;8346.0;13972.0
283.0;296.8079;0.9382624824694793;5626.0;8346.0;13972.0
284.0;264.2241;0.9382624824694793;5626.0;8346.0;13972.0
285.0;295.7194;0.9382624824694793;5626.0;8346.0;13972.0
286.0;275.7841;0.9382624824694793;5626.0;8346.0;13972.0
287.0;285.4098;0.9382624824694793;5626.0;8346.0;13972.0
288.0;298.7835;0.9382624824694793;5626.0;8346.0;13972.0
289.0;273.4041;0.9382624824694793;5626.0;8346.0;13972.0
290.0;306.6493;0.9382624824694793;5626.0;8346.0;13972.0
291.0;269.3673;0.9382624824694793;5626.0;8346.0;13972.0
292.0;297.3379;0.9382624824694793;5626.0;8346.0;13972.0
293.0;267.6488;0.9382624824694793;5626.0;8346.0;13972.0
294.0;298.7265;0.9382624824694793;5626.0;8346.0;13972.0
295.0;297.339;0.9382624824694793;5626.0;8346.0;13972.0
296.0;282.1928;0.9382624824694793;5626.0;8346.0;13972.0
297.0;289.4428;0.9382624824694793;5626.0;8346.0;13972.0
298.0;271.7355;0.9382624824694793;5626.0;8346.0;13972.0
299.0;297.4517;0.9382624824694793;5626.0;8346.0;13972.0
300.0;266.3389;0.9382624824694793;5626.0;8346.0;13972.0
301.0;305.0446;0.9382624824694793;5626.0;8346.0;13972.0
302.0;271.2569;0.9382624824694793;5626.0;8346.0;13972.0
303.0;288.808;0.9382624824694793;5626.0;8346.0;13972.0
304.0;299.9298;0.9382624824694793;5626.0;8346.0;13972.0
305.0;278.6295;0.9382624824694793;5626.0;8346.0;13972.0
306.0;296.6872;0.9382624824694793;5626.0;8346.0;13972.0
307.0;269.5041;0.9382624824694793;5626.0;8346.0;13972.0
308.0;298.974;0.9382624824694793;5626.0;8346.0;13972.0
309.0;264.9966;0.9382624824694793;5626.0;8346.0;13972.0
310.0;292.1869;0.9382624824694793;5626.0;8346.0;13972.0
311.0;297.8835;0.9382624824694793;5626.0;8346.0;13972.0
312.0;282.8855;0.9382624824694793;5626.0;8346.0;13972.0
313.0;298.1037;0.9382624824694793;5626.0;8346.0;13972.0
314.0;268.7382;0.9382624824694793;5626.0;8346.0;13972.0
315.0;288.092;0.9382624824694793;5626.0;8346.0;13972.0
316.0;266.7973;0.9382624824694793;5626.0;8346.0;13972.0
317.0;296.9555;0.9382624824694793;5626.0;8346.0;13972.0
318.0;281.2048;0.9382624824694793;5626.0;8346.0;13972.0
319.0;287.4898;0.9382624824694793;5626.0;8346.0;13972.0
320.0;298.313;0.9382624824694793;5626.0;8346.0;13972.0
321.0;274.4158;0.9382624824694793;5626.0;8346.0;13972.0
322.0;300.0949;0.9382624824694793;5626.0;8346.0;13972.0
323.0;262.0076;0.9382624824694793;5626.0;8346.0;13972.0
324.0;297.9924;0.9382624824694793;5626.0;8346.0;13972.0
325.0;269.8002;0.9382624824694793;5626.0;8346.0;13972.0
326.0;292.0565;0.9382624824694793;5626.0;8346.0;13972.0
327.0;295.7356;0.9382624824694793;5626.0;8346.0;13972.0
328.0;277.0157;0.9382624824694793;5626.0;8346.0;13972.0
329.0;298.0137;0.9382624824694793;5626.0;8346.0;13972.0
330.0;270.5712;0.9382624824694793;5626.0;8346.0;13972.0
331.0;298.031;0.9382624824694793;5626.0;8346.0;13972.0
332.0;268.0327;0.9382624824694793;5626.0;8346.0;13972.0
333.0;297.335;0.9382624824694793;5626.0;8346.0;13972.0
334.0;291.3958;0.9382624824694793;5626.0;8346.0;13972.0
335.0;288.625;0.9382624824694793;5626.0;8346.0;13972.0
336.0;297.6383;0.9382624824694793;5626.0;8346.0;13972.0
337.0;275.2609;0.9382624824694793;5626.0;8346.0;13972.0
338.0;299.1251;0.9382624824694793;5626.0;8346.0;13972.0
339.0;264.6756;0.9382624824694793;5626.0;8346.0;13972.0
340.0;298.6497;0.9382624824694793;5626.0;8346.0;13972.0
341.0;265.701;0.9382624824694793;5626.0;8346.0;13972.0
342.0;293.8749;0.9382624824694793;5626.0;8346.0;13972.0
343.0;298.4375;0.9382624824694793;5626.0;8346.0;13972.0
344.0;279.015;0.9382624824694793;5626.0;8346.0;13972.0
345.0;296.849;0.9382624824694793;5626.0;8346.0;13972.0
346.0;267.9214;0.9382624824694793;5626.0;8346.0;13972.0
347.0;298.4331;0.9382624824694793;5626.0;8346.0;13972.0
348.0;268.5673;0.9382624824694793;5626.0;8346.0;13972.0
349.0;296.1658;0.9382624824694793;5626.0;8346.0;13972.0
350.0;289.6066;0.9382624824694793;5626.0;8346.0;13972.0
351.0;287.0918;0.9382624824694793;5626.0;8346.0;13972.0
352.0;297.2593;0.9382624824694793;5626.0;8346.0;13972.0
353.0;272.7752;0.9382624824694793;5626.0;8346.0;13972.0
354.0;298.6289;0.9382624824694793;5626.0;8346.0;13972.0
355.0;267.4835;0.9382624824694793;5626.0;8346.0;13972.0
356.0;299.8862;0.9382624824694793;5626.0;8346.0;13972.0
357.0;273.6757;0.9382624824694793;5626.0;8346.0;13972.0
358.0;287.9759;0.9382624824694793;5626.0;8346.0;13972.0
359.0;299.4242;0.9382624824694793;5626.0;8346.0;13972.0
360.0;278.0035;0.9382624824694793;5626.0;8346.0;13972.0
361.0;300.9674;0.9382624824694793;5626.0;8346.0;13972.0
362.0;269.6084;0.9382624824694793;5626.0;8346.0;13972.0
363.0;299.774;0.9382624824694793;5626.0;8346.0;13972.0
364.0;269.0303;0.9382624824694793;5626.0;8346.0;13972.0
365.0;296.779;0.9382624824694793;5626.0;8346.0;13972.0
366.0;298.4494;0.9382624824694793;5626.0;8346.0;13972.0
367.0;285.1778;0.9382624824694793;5626.0;8346.0;13972.0
368.0;295.3173;0.9382624824694793;5626.0;8346.0;13972.0
369.0;272.1139;0.9382624824694793;5626.0;8346.0;13972.0
370.0;297.5108;0.9382624824694793;5626.0;8346.0;13972.0
