Iteration;Time;Fitness;Prio0;Prio1;Total
467.0;67.645;0.7523633374434857;94.0;179.0;273.0
468.0;66.4045;0.740443896424168;94.0;173.0;267.0
469.0;67.2141;0.7570900123304567;96.0;170.0;266.0
470.0;66.5961;0.785655569256063;99.0;169.0;268.0
471.0;66.6853;0.7751746814632144;98.0;170.0;268.0
472.0;67.6334;0.757295519934238;96.0;182.0;278.0
473.0;70.5241;0.7905877517468151;101.0;173.0;274.0
474.0;67.472;0.7435265104808884;92.0;172.0;264.0
475.0;69.9456;0.7844225236333745;103.0;173.0;276.0
476.0;66.1366;0.7570900123304567;98.0;170.0;268.0
477.0;65.5683;0.7466091245376083;94.0;171.0;265.0
478.0;67.1787;0.7634607480476782;97.0;178.0;275.0
479.0;71.5074;0.7681874229346489;99.0;173.0;272.0
480.0;69.8956;0.7712700369913688;99.0;175.0;274.0
481.0;68.4552;0.792437320180847;100.0;173.0;273.0
482.0;67.1726;0.7511302918207976;96.0;171.0;267.0
483.0;70.3809;0.7959309494451297;102.0;175.0;277.0
484.0;64.7946;0.7492807233867657;95.0;169.0;264.0
485.0;67.8173;0.7599671187833954;94.0;182.0;276.0
486.0;66.3913;0.7708590217838063;99.0;170.0;269.0
487.0;68.9322;0.7579120427455821;98.0;182.0;280.0
488.0;61.5388;0.7098232634607485;91.0;170.0;261.0
489.0;66.3295;0.7593505959720512;96.0;168.0;264.0
490.0;66.7477;0.7585285655569259;96.0;176.0;272.0
491.0;70.7497;0.7850390464447187;101.0;173.0;274.0
492.0;69.0881;0.753185367858611;96.0;175.0;271.0
493.0;68.3305;0.7694204685573369;100.0;171.0;271.0
494.0;68.9695;0.7704480065762437;98.0;176.0;274.0
495.0;69.4297;0.7593505959720512;97.0;175.0;272.0
496.0;71.8012;0.7392108508014799;96.0;170.0;266.0
497.0;63.076;0.7196876284422529;91.0;177.0;268.0
498.0;69.1271;0.7581175503493631;98.0;174.0;272.0
499.0;70.3068;0.7751746814632146;98.0;178.0;276.0
